wiki_id,scan,rt,precursor_mz,charge,binbase-splash,user_annotation-name,key,library_search-identity_score,smiles,msms,hidden,ms1_inte,adduct,method
284.35883	4920.0
401.40854	4424.0
631.5559	36812.0
652.536	24605.0
653.5383	91970.0",False,68198.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/9KZC4DF2,8819,82.16122742355799,432.23872628651424,1,splash10-014i-1900000000-be41b4b79ca42dbcfaf9,zz_no peak,8819,0.6483775973320007,CC1C(C2(C(C2(C)C)C3C1(C4C=C(C(=O)C4CC(=C3)CO)C)O)OC(=O)C)O,"65.003456	2009.0
69.033775	10130.0
83.60068	2298.0
88.112175	2531.0
89.059975	23544.0
90.53696	2664.0
107.08559	14084.0
111.044174	2856.0
116.93648	2490.0
119.075584	4078.0
119.077965	2656.0
119.08563	182542.0
119.095436	4187.0
128.35121	2742.0
129.05469	5806.0
133.0859	18618.0
134.65976	2342.0
135.08064	61356.0
139.1005	2419.0
147.06604	3854.0
169.65594	2334.0
177.11256	3107.0
216.51086	2663.0
254.24806	10304.0
279.84198	2505.0
281.13904	4676.0
368.21176	2734.0
396.41483	9113.0
415.2037	5426.0
415.25507	13925.0",False,1045508.0,[M+ACN+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/0TNDXS9H,8834,51.91596286749415,179.07038395304403,1,splash10-03di-0900000000-94986e657238e4f202e6,4-methoxycinnamic acid,8834,0.891918420791626,COC1=CC=C(C=C1)C=CC(=O)O,"65.330414	2364.0
66.73454	2106.0
73.02853	150540.0
73.03314	5775.0
89.05964	21530.0
103.05463	3466.0
118.04145	4736.0
133.06491	247273.0
133.10132	2470.0
135.77635	2157.0
137.05977	12522.0
141.29292	2311.0
144.78117	2211.0
161.0136	2870.0
161.02808	21620.0
161.03458	13769.0
161.05988	2394044.0
161.08493	12161.0
161.09224	14842.0
161.1003	16496.0
179.07054	59600.0
187.60385	2690.0",False,1528923.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/VJI8C1W7,8844,104.60324227450778,419.31580609952607,1,splash10-0002-1900000000-524f4d14c115da43268b,"phthalate, diisononyl-",8844,0.671000599861145,CC(C)CCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCC(C)C,"71.08577	73389.0
74.18849	2605.0
85.10137	41903.0
96.012886	2443.0
100.22079	2645.0
121.02854	2584.0
127.14836	4717.0
135.08086	31711.0
136.08395	2661.0
149.02371	669661.0
149.05219	5169.0
155.87067	2547.0
158.06679	2340.0
167.03444	16778.0
171.518	2429.0
174.34998	2433.0
191.10762	13526.0
192.10963	19429.0
205.13306	3412.0
209.11798	41391.0
210.12152	10288.0
251.29132	3010.0
277.36038	2675.0",False,2409261.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/7ITJ73LA,8859,102.48619160171008,414.430903662775,1,splash10-03dj-6008900000-0eee935a5cb8941f4c0d,SPB 26:0;2O,8859,0.5664654970169067,CCCCCCCCCCCCCCCCCCCCCCCC(O)C(N)CO,"60.044662	70120.0
67.05451	3341.0
69.07018	2818.0
69.8894	2537.0
71.08587	3012.0
81.06939	7566.0
83.08574	3302.0
87.04407	2510.0
88.112495	4310.0
95.085464	11705.0
97.10138	3962.0
111.1165	2798.0
114.482376	2349.0
126.64963	2206.0
130.38617	2505.0
163.68451	2556.0
189.01527	2326.0
205.1302	2801.0
224.80568	2532.0
291.80328	2290.0
302.145	5420.0
352.39536	3300.0
366.40903	13680.0
378.41052	13423.0
396.42	115823.0
414.27008	86893.0
414.33316	3503.0
414.43045	67570.0",False,1037134.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/Q2SU6918,8860,18.08268859765376,258.11076406212095,1,splash10-0udi-0930000000-1eaae3364fec959428a4,glycero-3-phosphocholine,8860,0.9998517632484436,,,,,,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/NADA1QBI,8867,169.15401433910563,789.6747090095718,1,splash10-001i-0900000000-f9376e2995e344b9222f,SM d22:0_18:0,8867,0.604264497756958,CCCCCCCCCCCCCCCCCCCC(O)C(COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCCCCCCCCCC,"60.080986	38140.0
71.073006	6924.0
78.3285	3307.0
86.096466	160483.0
98.98474	5731.0
104.10698	22080.0
124.99992	89973.0
184.01605	3426.0
184.03442	24872.0
184.04224	13029.0
184.07343	2405723.0
184.12297	13288.0
185.07684	34910.0
186.07759	15406.0
205.13083	3941.0
246.97693	3403.0
475.4802	3836.0
593.3845	3678.0
789.68274	33390.0",False,17313874.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/RQ5MBCRY,8878,135.21672522721744,818.5640870139782,1,splash10-001i-0900000000-0c258329441915d0d0bd,PC 17:1_22:6,8878,0.6124619841575623,CCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C,"60.08105	52836.0
69.11141	5310.0
71.07299	19007.0
71.08557	4627.0
78.87762	3916.0
86.09652	326421.0
86.10152	6391.0
86.10248	6952.0
95.085594	5794.0
97.101006	4350.0
104.10716	52891.0
124.99994	95874.0
125.11191	4182.0
134.9194	4796.0
146.9819	94883.0
160.31914	4906.0
184.0243	24119.0
184.03429	23412.0
184.07344	4625433.0
184.10425	32087.0
184.11209	37681.0
184.1268	5178.0
184.13184	5259.0
184.75487	4627.0
184.77272	7239.0
185.07741	5374.0
276.20816	4664.0
327.2878	6580.0
605.80383	5138.0
623.49786	18967.0
635.50165	54748.0
647.4993	8570.0
711.1204	5055.0",False,437032.0,M+H,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/RYIOAH3N,8886,105.7700726498346,283.26363176993715,1,splash10-0012-9820000000-effd1d570d24a551b1ac,cis-vaccenic acid,8886,0.8805826902389526,CCCCCCC=CCCCCCCCCCC(=O)O,"67.05443	18817.0
67.8896	2273.0
69.07005	78167.0
71.04937	4115.0
71.08123	3250.0
71.0857	87851.0
71.08934	2297.0
73.02864	4344.0
73.06487	2800.0
79.05448	5137.0
81.06998	59276.0
83.04928	4355.0
83.08564	76049.0
85.065186	4917.0
85.10131	58891.0
85.23677	2311.0
87.04426	3757.0
88.11215	14497.0
89.05986	74523.0
89.06584	3812.0
93.070015	24790.0
95.08569	62754.0
97.06486	31782.0
97.10132	69125.0
99.08118	3469.0
101.06019	3941.0
107.07044	2370.0
107.08565	26682.0
109.101265	40260.0
111.080826	21787.0
111.11691	27256.0
115.07556	13986.0
121.101425	43412.0
123.116714	22443.0
125.09656	33903.0
125.13303	9951.0
127.11225	2557.0
129.09091	14505.0
133.08609	40099.0
135.11694	58449.0
137.13303	10540.0
139.11195	29274.0
143.10716	12790.0
149.13268	49304.0
151.14832	4362.0
153.12753	31628.0
157.12236	5553.0
163.1482	39806.0
165.16423	3176.0
167.14323	21814.0
171.13809	3885.0
177.11256	12033.0
177.1641	29193.0
181.15776	18921.0
185.154	2921.0
191.17952	18566.0
195.175	14453.0
199.17029	3360.0
205.19548	8905.0
209.19182	5369.0
213.1855	3635.0
216.00816	2398.0
226.99718	2304.0
239.1495	11868.0
247.24248	87582.0
247.27191	3086.0
265.2526	56546.0
283.1184	3179.0
283.17557	13554.0
283.2648	14432.0",False,1919054.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/KL05L2VY,8905,64.98531731096345,519.2646590395802,1,splash10-014i-0000090000-5f0747aac7c80065a5a8,6'-(N-isoamyl-N-ethylamino)-3'-methyl-2'-phenylaminofluoran,8905,0.5147140622138977,CCN(CCC(C)C)C1=CC2=C(C=C1)C3(C4=CC=CC=C4C(=O)O3)C5=C(O2)C=C(C(=C5)NC6=CC=CC=C6)C,"69.11195	2829.0
69.70641	2450.0
72.57908	2469.0
83.03818	2453.0
89.36377	2497.0
109.852356	2732.0
129.8096	15960.0
129.82147	8901.0
162.64656	2888.0
210.7084	2925.0
249.74857	4036.0
282.65842	2805.0
433.1545	33970.0
447.1707	3700.0
449.18726	3443.0
518.254	2955.0
519.02844	3570.0
519.26465	1548354.0
519.4477	13184.0",False,2244038.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/DZ9LSMXA,8907,18.64626878818782,198.20950993765325,1,splash10-052e-0930000000-5218497f054ec62c0dd3,zz_peak mountain,8907,0.7287566661834717,CC1(CC(CC(N1)(C)C)NCCCCCCNC2CC(NC(C2)(C)C)(C)C)C,"64.066025	21057.0
64.069916	16725.0
68.44422	8350.0
70.63765	8441.0
71.83168	8938.0
83.08515	30046.0
84.080864	141937.0
97.10081	9073.0
98.096466	39475.0
112.907455	8896.0
118.98628	9380.0
126.12769	83158.0
140.1106	16522.0
140.14333	3375764.0
140.16904	38071.0
141.14687	109206.0
143.15425	223415.0
161.66437	119480.0
169.17017	30908.0
183.18582	36193.0
198.12955	12118.0
198.18518	2725126.0
198.20871	1129887.0
198.22757	37911.0
198.71013	109285.0
237.23293	17002.0
246.25327	10655.0
256.27466	2431302.0
257.2784	153723.0
282.29037	459801.0
283.293	42127.0",False,12475062.0,[M+2H]2+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/4O245M85,8919,63.77011013486053,719.4238502276307,1,splash10-014i-0000000900-b12931fc6023a1ef2025,naugard XL-1,8919,0.4805810749530792,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CCC(=O)OCCNC(=O)C(=O)NCCOC(=O)CCC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,"79.932495	35222.0
79.9383	15745.0
89.05981	3178.0
102.61853	2999.0
131.02757	3444.0
132.88702	3000.0
168.80884	3204.0
179.8482	11270.0
179.86649	6113.0
199.31412	3754.0
370.20084	17117.0
441.23483	46644.0
719.42474	1105257.0",False,1733061.0,[M+Na]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/5CKNDUK5,8976,14.027330803809487,395.4112632156472,1,splash10-0005-0409000000-c21fb851d55a3b1efa47,zz_peak mountain,8976,0.8420950770378113,CC1(CC(CC(N1)(C)C)NCCCCCCNC2CC(NC(C2)(C)C)(C)C)C,"83.08549	8231.0
84.080765	107880.0
98.8478	54837.0
98.85611	34366.0
99.99897	7072.0
102.12787	10715.0
126.12753	62058.0
140.1104	10980.0
140.134	48757.0
140.14334	2647259.0
140.16931	29468.0
167.3542	5568.0
169.16972	31744.0
185.2001	5881.0
237.23253	29704.0
239.24814	66858.0
256.2753	51677.0
282.2903	422519.0
322.32138	33488.0
341.37695	6141.0
346.2484	7054.0
395.254	24538.0
395.28857	26901.0
395.31693	35620.0
395.36615	93025.0
395.41068	5188850.0
395.53336	40220.0
396.22604	207214.0
399.42795	7090.0",False,9725470.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/V1JSK16O,8988,244.62693670532892,926.8165081215254,1,splash10-00ls-9810002000-f0a93e503137b3a75218,TG 18:1_18:1_20:3,8988,0.8156417608261108,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,"62.638077	5930.0
65.03881	9828.0
67.05447	530286.0
69.044975	27224.0
69.07007	380551.0
69.72364	16343.0
71.04937	36466.0
71.08568	238134.0
79.054436	191154.0
81.07005	862184.0
83.04975	8899.0
83.07989	8669.0
83.08161	7057.0
83.08566	486892.0
85.06518	39689.0
85.10122	160423.0
91.054504	122260.0
93.070076	332777.0
95.04931	9050.0
95.0857	899264.0
97.06511	55779.0
97.10138	352332.0
99.080536	60573.0
99.11719	14010.0
102.127815	80101.0
103.13123	7334.0
105.070114	148159.0
105.07769	11700.0
107.08567	264695.0
109.10139	537289.0
111.08075	44340.0
111.11697	170213.0
113.09653	28894.0
117.07019	46757.0
119.085754	155399.0
119.09485	8867.0
121.101395	442490.0
123.080086	7984.0
123.11694	271684.0
125.096535	29868.0
125.13285	37091.0
127.112114	34632.0
129.0701	8706.0
131.08554	94001.0
133.10146	173399.0
135.11702	377947.0
135.12886	11575.0
137.09634	8257.0
137.13266	123021.0
139.11223	33825.0
141.1271	12961.0
145.10143	89670.0
147.11687	102518.0
149.13287	227829.0
151.14821	97682.0
153.12767	48191.0
157.10167	13557.0
159.11739	42164.0
161.13287	94558.0
163.14835	180076.0
165.16434	62185.0
167.14346	16899.0
171.11748	15069.0
173.13313	78165.0
175.14842	101123.0
177.16394	79139.0
179.18024	14971.0
181.15773	8377.0
185.13219	26016.0
187.14908	38876.0
189.16443	48232.0
191.1799	44947.0
199.14822	12263.0
201.16457	43425.0
203.17978	88610.0
205.19508	13508.0
215.17992	31465.0
217.19589	36989.0
219.2126	7984.0
221.2249	8885.0
229.19385	10644.0
239.23796	37333.0
245.22725	38984.0
247.24214	104014.0
261.22244	12055.0
263.23727	80108.0
265.25327	249055.0
269.22687	7343.0
271.2428	65136.0
273.25708	11360.0
289.25305	105286.0
291.26987	45805.0
293.28296	10050.0
297.25928	48736.0
313.27603	53442.0
315.26932	99598.0
319.26566	9891.0
337.27527	34774.0
339.28983	172719.0
345.27896	12258.0
350.31213	8308.0
363.2963	9597.0
484.59647	6598.0
575.50287	12084.0
577.5196	191949.0
579.53217	9090.0
599.5057	49192.0
601.5181	128423.0
603.53467	288271.0
625.5161	41554.0
627.5354	465219.0
629.55164	208744.0
631.56366	11297.0
653.5519	121627.0",False,14537787.0,M+NH4,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/59PDZJ7P,8995,173.6887798306339,536.4380188904532,1,splash10-0api-3910000000-78246754c9115968cf3b,beta-carotene,8995,0.6563206911087036,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,"67.05426	3282.0
69.06991	39100.0
75.52511	2596.0
81.06996	30658.0
83.085625	3452.0
88.11212	2520.0
93.06986	18384.0
95.08571	14212.0
102.12785	3793.0
102.99748	2639.0
103.47382	2838.0
105.06973	20412.0
107.0855	23752.0
109.10144	14920.0
117.114494	2740.0
119.08557	28334.0
121.101395	14259.0
123.116875	5974.0
131.0859	5474.0
131.43355	2833.0
133.1013	20800.0
135.11694	3302.0
143.08582	5976.0
145.10155	26697.0
147.1173	11316.0
157.10121	24760.0
159.1173	14831.0
161.13303	3103.0
169.10178	9301.0
171.117	12301.0
173.13347	11972.0
175.1488	4869.0
183.11768	11386.0
185.13268	11046.0
187.14742	3682.0
187.80241	2798.0
195.11691	3805.0
197.13336	5804.0
198.14015	3165.0
199.14845	4300.0
209.1326	13036.0
211.14883	5289.0
223.14767	3353.0
226.21678	9077.0
251.18097	2618.0
275.17978	2726.0
355.1813	2573.0
375.30344	3884.0
455.99866	3183.0
536.43475	3760.0",False,1376273.0,M+H,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/0J4QLWDJ,9019,62.75888758399162,714.4691425725567,1,splash10-0ab9-0808910000-295f208ac2e51a6afbb2,naugard XL-1,9019,0.8900203108787537,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CCC(=O)OCCNC(=O)C(=O)NCCOC(=O)CCC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,"61.433254	2983.0
61.69414	3172.0
72.04446	6639.0
89.059685	6632.0
90.27157	3791.0
103.735146	2885.0
110.30251	2857.0
140.12685	3522.0
141.06575	48343.0
149.06038	5475.0
159.0764	340605.0
163.11215	4774.0
205.13918	12931.0
219.17386	14897.0
281.13834	3091.0
304.2417	4037.0
307.12875	328245.0
325.13895	46415.0
363.19086	53544.0
444.8299	3430.0
455.18158	29131.0
473.19156	407859.0
529.2546	68241.0
581.23676	3028.0
585.3192	6100.0
657.80817	3386.0",False,995709.0,[M+NH4]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/BKRPX898,9136,212.14878139136124,766.6816218762714,1,splash10-00r2-9410470000-ae248d04a83d81409954,TG 14:0_14:0_16:1 minor,9136,0.901354193687439,CCCCCCCCCCCCCC(=O)OC[C@@H](COC(=O)CCCCCCC/C=C\CCCCCC)OC(=O)CCCCCCCCCCCCC,"61.05114	19862.0
61.05499	15808.0
64.20272	3595.0
64.35549	3412.0
67.054306	167847.0
69.06991	158839.0
71.0489	5467.0
71.08555	301459.0
72.019226	3457.0
72.64136	3634.0
79.054016	27934.0
81.069855	249626.0
83.085526	180714.0
85.064186	14558.0
85.101135	204081.0
93.0699	42799.0
95.08548	454363.0
97.06426	5438.0
97.101135	152862.0
99.079895	7070.0
99.11643	8355.0
102.1271	22497.0
105.5966	4448.0
107.08486	25805.0
107.80421	3954.0
109.10112	280624.0
111.1167	76831.0
113.09551	3769.0
116.85499	4303.0
121.10103	79203.0
123.11674	107112.0
125.1315	6990.0
126.14925	4254.0
130.35858	5982.0
130.36803	7667.0
135.11667	76381.0
137.13234	47993.0
137.36626	5221.0
137.37578	5200.0
149.13222	37793.0
151.14761	18826.0
153.1271	6249.0
155.14241	20501.0
163.14835	5393.0
165.16307	22254.0
169.33589	3519.0
183.17427	139894.0
187.3958	3673.0
193.19412	4158.0
201.18335	4321.0
205.1358	23667.0
211.20528	82081.0
219.21149	4695.0
237.22115	7385.0
239.2357	7231.0
247.24126	25669.0
257.21033	16137.0
265.2524	80596.0
285.2411	7910.0
304.23306	4760.0
339.28976	7596.0
388.08545	3996.0
439.3815	15345.0
467.40906	829930.0
493.42468	174862.0
495.43933	103862.0
521.26355	4961.0
521.45593	840766.0
549.48737	847334.0
577.5196	52798.0
629.51764	4394.0
655.35675	3842.0
678.75165	3811.0
767.01416	3746.0",False,1774376.0,M+NH4,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/T0PZHWHV,9157,35.724083365900945,198.2091961471601,1,splash10-0007-0900000000-6be1e3f9cdb92d6fda44,zz_peak mountain,9157,0.7304436564445496,CC1(CC(CC(N1)(C)C)NCCCCCCNC2CC(NC(C2)(C)C)(C)C)C,"64.06593	34795.0
64.06982	29140.0
83.08551	107570.0
84.08071	414054.0
91.61004	15609.0
98.09648	163529.0
100.1119	39919.0
112.111626	22867.0
126.12748	284822.0
140.11717	67865.0
140.14323	8960001.0
140.1678	37851.0
141.14673	294183.0
143.1542	730042.0
161.66441	233931.0
169.17003	131518.0
183.18642	134454.0
198.18512	3885970.0
198.2087	1943714.0
198.71033	204276.0
209.20183	27104.0",False,36351948.0,[M+2H]2+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/KVM3FKZO,9184,34.94000427616671,369.1253926817035,1,splash10-014i-0219000000-d0d5cb206490b7262e4d,dim-tolyl p-tolyl phosphate,9184,0.9410118460655212,CC1=CC=C(C=C1)OP(=O)(OC2=CC=CC(=C2)C)OC3=CC=CC(=C3)C,"62.37014	4658.0
65.03868	8197.0
77.92978	5016.0
91.05438	101651.0
92.27673	25873.0
92.28401	17767.0
107.049446	38540.0
109.06487	34764.0
119.06023	18731.0
119.4837	4353.0
151.93839	4690.0
153.07062	17531.0
165.07028	119028.0
166.07796	324102.0
166.09415	8076.0
179.08614	35814.0
180.0931	6969.0
181.1016	96237.0
189.0324	30194.0
193.07315	5289.0
196.08792	4878.0
197.0965	9859.0
199.11212	26832.0
241.10179	18193.0
243.05748	47293.0
250.23718	4431.0
255.11525	5733.0
256.12503	88330.0
261.04166	6632.0
261.06802	325674.0
261.09332	5207.0
279.0788	97065.0
351.11395	17630.0
369.12546	3386812.0
369.2375	27772.0
384.61536	4678.0",False,4375114.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/CK4V1X01,9188,29.138872468563648,421.2329554790037,1,splash10-00di-0215900000-cfc2ad9cd69b72994407,tris(2-butoxyethyl) phosphate,9188,0.8441286087036133,CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,"71.2791	2470.0
81.89297	2588.0
89.0599	2689.0
92.57701	2363.0
105.30446	3599.0
111.55305	2371.0
140.1434	3172.0
146.98186	71346.0
203.04475	16563.0
221.05562	26241.0
321.10126	3195.0
321.14398	84396.0
376.26028	120824.0
376.30496	2677.0
421.233	346125.0
421.30746	3770.0
421.32483	3738.0",False,2381941.0,[M+Na]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/50GMQKEJ,9209,138.71588853287057,140.06825484360027,1,splash10-0006-3900000000-7012400ef0d441ac6a39,yy_betaine_too late eluting b,9209,0.9955634474754332,C[N+](C)(C)CC(=O)O,"74.09641	416841.0
74.10036	6811.0
74.10133	6277.0
96.07822	6191.0
111.15057	2249.0
114.08892	60697.0
132.56326	2603.0
140.0346	4004.0
140.06808	1065398.0
140.0941	3467.0
145.47519	2601.0",False,3231713.0,M-H+Na,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/QF00YTO1,9255,13.739299345643689,251.12805444478363,1,splash10-053s-0390000000-8bc353c6dcc3ecfc052f,"5-(3,4-dimethoxyphenyl)-3,4-dimethyloxolan-2-one",9255,0.6205383539199829,CC1C(C(=O)OC1C2=CC(=C(C=C2)OC)OC)C,"69.03348	49321.0
73.028366	5371.0
82.06793	2950.0
101.05981	5927.0
114.892654	12564.0
121.02814	31848.0
123.0802	11854.0
129.05446	16110.0
133.74614	2357.0
149.05956	623775.0
149.09505	3377.0
177.09088	13988.0
205.12215	779535.0
233.06345	6230.0
233.09702	16914.0
233.1169	1000831.0
233.18777	4828.0
251.12932	31791.0
251.18112	199822.0
251.20377	4687.0",False,1901504.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/F2ESDABZ,9257,111.9179193012122,700.4887387825858,1,splash10-0f6t-5900123500-d4ef816cf09870fe663d,PC 12:0_16:0,9257,0.8138436079025269,CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC,"60.30476	2922.0
67.05418	5264.0
69.06961	3341.0
71.07301	4758.0
71.08549	22994.0
77.82899	5026.0
81.06973	6838.0
83.08536	13103.0
85.10111	13099.0
86.096405	100844.0
89.059944	3615.0
95.08568	28442.0
97.101456	4429.0
108.19517	3394.0
109.101074	19514.0
123.11689	4233.0
140.1434	6252.0
146.98163	270593.0
169.77168	3011.0
183.1742	13687.0
188.13092	2963.0
217.6245	3853.0
239.78593	2774.0
264.27048	12005.0
441.24176	3529.0
495.4411	68130.0
517.4224	97813.0
639.9385	3652.0
641.4148	130759.0
700.4881	191797.0",False,1411139.0,[M+Na]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/VPWJ79UU,9259,255.5698375905852,874.7857451709474,1,splash10-004i-9410052000-65b39f1d637d64ede334,TG 16:0_18:1_18:2 minor,9259,0.8467674851417542,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,"63.942078	35041.0
64.166214	22179.0
66.83253	31444.0
67.05429	353430.0
69.069885	285827.0
69.074005	9284.0
71.04925	8262.0
71.08554	213584.0
71.089745	11818.0
75.024506	6176.0
79.05419	89973.0
79.716156	5647.0
81.06983	569054.0
83.085464	305150.0
83.09114	6935.0
85.06483	29074.0
85.101135	138358.0
91.05435	25782.0
93.06977	130749.0
93.075226	7850.0
95.07832	8833.0
95.07979	9132.0
95.08546	605732.0
97.0648	26226.0
97.10114	204488.0
99.08039	14863.0
99.11699	10936.0
105.06994	14522.0
107.08529	108307.0
109.10106	310576.0
109.108864	13443.0
109.49949	5827.0
111.08054	28216.0
111.11656	64302.0
113.01123	6986.0
119.085655	33004.0
121.101006	172579.0
123.11662	173266.0
125.13238	11273.0
127.111786	11075.0
133.10124	47222.0
135.11678	154732.0
137.13208	73910.0
139.1124	7838.0
143.86983	8612.0
147.11702	41865.0
149.13208	73299.0
151.14845	32128.0
153.1278	15817.0
161.13297	29457.0
163.14763	47245.0
165.16321	22521.0
175.14812	31262.0
177.16309	11235.0
189.16447	7975.0
237.22128	10522.0
239.23666	78086.0
245.2273	40162.0
247.24231	39649.0
263.23663	105179.0
265.2521	118729.0
313.27234	53527.0
319.26224	13147.0
337.27258	8036.0
339.28967	45660.0
446.07007	6403.0
521.13324	7508.0
575.5028	1012191.0
576.5093	11505.0
577.5179	862590.0
579.4102	7363.0
579.5268	8987.0
601.518	872412.0
603.5341	100731.0
857.7529	8312.0
864.87054	7547.0",False,16351778.0,M+NH4,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/ADW59RMB,9272,17.193611143060025,123.05571027168924,1,splash10-00di-0900000000-b812ce39a9b1acc94b04,nicotinamide,9272,0.9145841002464294,C1=CC(=CN=C1)C(=O)N,"61.24059	3987.0
64.8099	3947.0
78.03382	7382.0
80.04946	284923.0
80.05501	5046.0
94.09349	4310.0
96.04438	76633.0
106.028824	28220.0
123.026825	14743.0
123.03457	16995.0
123.055214	4398545.0
123.07752	51857.0
123.09125	42675.0
123.09988	8247.0
123.1782	4663.0
124.03963	29265.0",False,6706831.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/LHSSGIYB,9281,103.188144543052,493.35029152086554,1,splash10-002f-0305900000-947567e2fefeb73c947b,TG 08:0_08:0_08:0,9281,0.823305606842041,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,"67.05428	11253.0
72.39294	2587.0
102.12758	36211.0
103.131096	4968.0
109.10123	25171.0
123.33252	3468.0
127.02235	2421.0
127.11172	132050.0
225.0047	2743.0
233.22192	2706.0
281.98514	2440.0
327.25293	189020.0
349.23465	126962.0
493.34964	553628.0
504.78452	3162.0",False,2553625.0,[M+Na]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/0IFLB7H7,9288,55.014339878200154,650.4278946950827,1,splash10-001i-1900000000-6bde0bac977ea925d02a,PC O-28:7,9288,0.5561109185218811,CCC=CCC=CCC=CCC=CCC=CCC=CCC=CCCCCOCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O,"60.08089	18408.0
68.06	2747.0
73.028366	4530.0
80.054375	3005.0
86.09643	96506.0
87.043915	6154.0
89.059616	27291.0
98.19601	3155.0
104.10669	7347.0
108.60053	3882.0
122.057205	2817.0
124.99963	35783.0
133.08563	6969.0
151.67542	2984.0
184.03474	10541.0
184.07323	1081277.0
205.12566	13741.0
205.14598	7091.0
224.34702	2757.0
283.26297	20485.0
304.24866	3793.0
314.86252	3120.0
419.3637	2936.0",False,1534630.0,[M+H]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/ZL7G6TDD,9319,155.8978726327813,734.5454958130093,1,splash10-001i-0900000000-8f2942eb32382f8d26e8,PE P-18:0_20:4,9319,0.4981072545051574,CCCCCCCCCCCCCCCCC=COCC(COP(=O)(O)OCCN)OC(=O)CCCC=CCC=CCC=CCC=CCCCCC,"60.08106	145882.0
66.89996	13048.0
67.08011	12740.0
71.07303	21579.0
86.096405	739161.0
98.98427	27625.0
104.10678	74364.0
124.99993	315219.0
147.85147	17281.0
184.02257	33274.0
184.07324	8619474.0
184.10269	32468.0
184.11223	92165.0
185.0771	23341.0
199.60403	16993.0
226.40623	18014.0
304.24408	35990.0
420.27808	14630.0
734.5681	459928.0",False,557078.0,[M+H-H2O]+,5m splash one premier | orbitrap | beh c18 | positive
aYSUJ8A/EO6L3MSN,9469,61.84149733774736,563.5514255675274,1,splash10-00ls-7980000000-1c6c562522363181a6df,oleamide,9469,0.9104350209236144,CCCCCCCCC=CCCCCCCCC(=O)N,"62.52098	2496.0
69.07003	19754.0
71.08556	10264.0
71.52873	2541.0
81.0698	15139.0
83.08545	28958.0
85.10087	5300.0
